episode_id	env_time	agent_id	position
olten_partially_closed	7	2	(None, 2)
olten_partially_closed	7	3	(None, 0)
olten_partially_closed	7	4	(None, 0)
olten_partially_closed	7	5	(None, 2)
olten_partially_closed	7	6	(None, 2)
olten_partially_closed	7	7	(None, 2)
olten_partially_closed	7	8	(None, 2)
olten_partially_closed	7	9	(None, 0)
olten_partially_closed	7	10	(None, 3)
olten_partially_closed	7	11	(None, 2)
olten_partially_closed	7	12	(None, 0)
olten_partially_closed	7	13	(None, 0)
olten_partially_closed	7	14	(None, 3)
olten_partially_closed	7	15	(None, 0)
olten_partially_closed	7	16	(None, 1)
olten_partially_closed	7	17	(None, 3)
olten_partially_closed	7	18	(None, 2)
olten_partially_closed	7	19	(None, 0)
olten_partially_closed	7	20	(None, 2)
olten_partially_closed	7	21	(None, 0)
olten_partially_closed	7	22	(None, 0)
olten_partially_closed	7	23	(None, 0)
olten_partially_closed	7	24	(None, 2)
olten_partially_closed	7	25	(None, 0)
olten_partially_closed	7	26	(None, 3)
olten_partially_closed	7	27	(None, 3)
olten_partially_closed	7	28	(None, 0)
olten_partially_closed	7	29	(None, 2)
olten_partially_closed	7	30	(None, 0)
olten_partially_closed	7	31	(None, 3)
olten_partially_closed	7	32	(None, 0)
olten_partially_closed	7	33	(None, 2)
olten_partially_closed	7	34	(None, 0)
olten_partially_closed	7	35	(None, 1)
olten_partially_closed	7	36	(None, 0)
olten_partially_closed	7	37	(None, 3)
olten_partially_closed	7	38	(None, 3)
olten_partially_closed	7	39	(None, 2)
olten_partially_closed	7	40	(None, 1)
olten_partially_closed	7	41	(None, 0)
olten_partially_closed	7	42	(None, 0)
olten_partially_closed	7	43	(None, 3)
olten_partially_closed	7	44	(None, 3)
olten_partially_closed	7	45	((19, 29), 3)
olten_partially_closed	7	46	(None, 3)
olten_partially_closed	7	47	(None, 3)
olten_partially_closed	7	48	((5, 24), 2)
olten_partially_closed	7	49	(None, 2)
olten_partially_closed	7	50	(None, 2)
olten_partially_closed	7	51	(None, 2)
olten_partially_closed	8	0	((34, 10), 0)
olten_partially_closed	8	1	(None, 2)
olten_partially_closed	8	2	(None, 2)
olten_partially_closed	8	3	(None, 0)
olten_partially_closed	8	4	(None, 0)
olten_partially_closed	8	5	(None, 2)
olten_partially_closed	8	6	(None, 2)
olten_partially_closed	8	7	(None, 2)
olten_partially_closed	8	8	(None, 2)
olten_partially_closed	8	9	(None, 0)
olten_partially_closed	8	10	(None, 3)
olten_partially_closed	8	11	(None, 2)
olten_partially_closed	8	12	(None, 0)
olten_partially_closed	8	13	(None, 0)
olten_partially_closed	8	14	(None, 3)
olten_partially_closed	8	15	(None, 0)
olten_partially_closed	8	16	(None, 1)
olten_partially_closed	8	17	(None, 3)
olten_partially_closed	8	18	(None, 2)
olten_partially_closed	8	19	(None, 0)
olten_partially_closed	8	20	(None, 2)
olten_partially_closed	8	21	(None, 0)
olten_partially_closed	8	22	(None, 0)
olten_partially_closed	8	23	(None, 0)
olten_partially_closed	8	24	(None, 2)
olten_partially_closed	8	25	(None, 0)
olten_partially_closed	8	26	(None, 3)
olten_partially_closed	8	27	(None, 3)
olten_partially_closed	8	28	(None, 0)
olten_partially_closed	8	29	(None, 2)
olten_partially_closed	8	30	(None, 0)
olten_partially_closed	8	31	(None, 3)
olten_partially_closed	8	32	(None, 0)
olten_partially_closed	8	33	(None, 2)
olten_partially_closed	8	34	(None, 0)
olten_partially_closed	8	35	(None, 1)
olten_partially_closed	8	36	(None, 0)
olten_partially_closed	8	37	(None, 3)
olten_partially_closed	8	38	(None, 3)
olten_partially_closed	8	39	(None, 2)
olten_partially_closed	8	40	(None, 1)
olten_partially_closed	8	41	(None, 0)
olten_partially_closed	8	42	(None, 0)
olten_partially_closed	8	43	(None, 3)
olten_partially_closed	8	44	(None, 3)
olten_partially_closed	8	45	((19, 28), 3)
olten_partially_closed	8	46	(None, 3)
olten_partially_closed	8	47	(None, 3)
olten_partially_closed	8	48	((6, 24), 2)
olten_partially_closed	8	49	(None, 2)
olten_partially_closed	8	50	(None, 2)
olten_partially_closed	8	51	(None, 2)
olten_partially_closed	9	0	((34, 10), 0)
olten_partially_closed	9	1	(None, 2)
olten_partially_closed	9	2	(None, 2)
olten_partially_closed	9	3	(None, 0)
olten_partially_closed	9	4	(None, 0)
olten_partially_closed	9	5	(None, 2)
olten_partially_closed	9	6	(None, 2)
olten_partially_closed	9	7	(None, 2)
olten_partially_closed	9	8	(None, 2)
olten_partially_closed	9	9	(None, 0)
olten_partially_closed	9	10	(None, 3)
olten_partially_closed	9	11	(None, 2)
olten_partially_closed	9	12	(None, 0)
olten_partially_closed	9	13	(None, 0)
olten_partially_closed	9	14	(None, 3)
olten_partially_closed	9	15	(None, 0)
olten_partially_closed	9	16	(None, 1)
olten_partially_closed	9	17	(None, 3)
olten_partially_closed	9	18	(None, 2)
olten_partially_closed	9	19	(None, 0)
olten_partially_closed	9	20	(None, 2)
olten_partially_closed	9	21	(None, 0)
olten_partially_closed	9	22	(None, 0)
olten_partially_closed	9	23	(None, 0)
olten_partially_closed	9	24	(None, 2)
olten_partially_closed	9	25	(None, 0)
olten_partially_closed	9	26	(None, 3)
olten_partially_closed	9	27	(None, 3)
olten_partially_closed	9	28	(None, 0)
olten_partially_closed	9	29	(None, 2)
olten_partially_closed	9	30	(None, 0)
olten_partially_closed	9	31	(None, 3)
olten_partially_closed	9	32	(None, 0)
olten_partially_closed	9	33	(None, 2)
olten_partially_closed	9	34	(None, 0)
olten_partially_closed	9	35	(None, 1)
olten_partially_closed	9	36	(None, 0)
olten_partially_closed	9	37	(None, 3)
olten_partially_closed	9	38	(None, 3)
olten_partially_closed	9	39	(None, 2)
olten_partially_closed	9	40	(None, 1)
olten_partially_closed	9	41	(None, 0)
olten_partially_closed	9	42	(None, 0)
olten_partially_closed	9	43	(None, 3)
olten_partially_closed	9	44	(None, 3)
olten_partially_closed	9	45	((19, 27), 3)
olten_partially_closed	9	46	(None, 3)
olten_partially_closed	9	47	(None, 3)
olten_partially_closed	9	48	((7, 24), 2)
olten_partially_closed	9	49	(None, 2)
olten_partially_closed	9	50	(None, 2)
olten_partially_closed	9	51	(None, 2)
olten_partially_closed	10	0	((33, 10), 0)
olten_partially_closed	10	1	(None, 2)
olten_partially_closed	10	2	(None, 2)
olten_partially_closed	10	3	(None, 0)
olten_partially_closed	10	4	(None, 0)
olten_partially_closed	10	5	(None, 2)
olten_partially_closed	10	6	(None, 2)
olten_partially_closed	10	7	(None, 2)
olten_partially_closed	10	8	(None, 2)
olten_partially_closed	10	9	(None, 0)
olten_partially_closed	10	10	(None, 3)
olten_partially_closed	10	11	(None, 2)
olten_partially_closed	10	12	(None, 0)
olten_partially_closed	10	13	(None, 0)
olten_partially_closed	10	14	(None, 3)
olten_partially_closed	10	15	(None, 0)
olten_partially_closed	10	16	(None, 1)
olten_partially_closed	10	17	(None, 3)
olten_partially_closed	10	18	(None, 2)
olten_partially_closed	10	19	(None, 0)
olten_partially_closed	10	20	(None, 2)
olten_partially_closed	10	21	(None, 0)
olten_partially_closed	10	22	(None, 0)
olten_partially_closed	10	23	(None, 0)
olten_partially_closed	10	24	(None, 2)
olten_partially_closed	10	25	(None, 0)
olten_partially_closed	10	26	(None, 3)
olten_partially_closed	10	27	(None, 3)
olten_partially_closed	10	28	(None, 0)
olten_partially_closed	10	29	(None, 2)
olten_partially_closed	10	30	(None, 0)
olten_partially_closed	10	31	(None, 3)
olten_partially_closed	10	32	(None, 0)
olten_partially_closed	10	33	(None, 2)
olten_partially_closed	10	34	(None, 0)
olten_partially_closed	10	35	(None, 1)
olten_partially_closed	10	36	(None, 0)
olten_partially_closed	10	37	(None, 3)
olten_partially_closed	10	38	(None, 3)
olten_partially_closed	10	39	(None, 2)
olten_partially_closed	10	40	(None, 1)
olten_partially_closed	10	41	(None, 0)
olten_partially_closed	10	42	(None, 0)
olten_partially_closed	10	43	(None, 3)
olten_partially_closed	10	44	(None, 3)
olten_partially_closed	10	45	((19, 26), 3)
olten_partially_closed	10	46	(None, 3)
olten_partially_closed	10	47	(None, 3)
olten_partially_closed	10	48	((8, 24), 2)
olten_partially_closed	10	49	(None, 2)
olten_partially_closed	10	50	(None, 2)
olten_partially_closed	10	51	(None, 2)
olten_partially_closed	11	0	((33, 10), 0)
olten_partially_closed	11	1	(None, 2)
olten_partially_closed	11	2	(None, 2)
olten_partially_closed	11	3	(None, 0)
olten_partially_closed	11	4	(None, 0)
olten_partially_closed	11	5	(None, 2)
olten_partially_closed	11	6	(None, 2)
olten_partially_closed	11	7	(None, 2)
olten_partially_closed	11	8	(None, 2)
olten_partially_closed	11	9	(None, 0)
olten_partially_closed	11	10	(None, 3)
olten_partially_closed	11	11	(None, 2)
olten_partially_closed	11	12	(None, 0)
olten_partially_closed	11	13	(None, 0)
olten_partially_closed	11	14	(None, 3)
olten_partially_closed	11	15	(None, 0)
olten_partially_closed	11	16	(None, 1)
olten_partially_closed	11	17	(None, 3)
olten_partially_closed	11	18	(None, 2)
olten_partially_closed	11	19	(None, 0)
olten_partially_closed	11	20	(None, 2)
olten_partially_closed	11	21	(None, 0)
olten_partially_closed	11	22	(None, 0)
olten_partially_closed	11	23	(None, 0)
olten_partially_closed	11	24	(None, 2)
olten_partially_closed	11	25	(None, 0)
olten_partially_closed	11	26	(None, 3)
olten_partially_closed	11	27	(None, 3)
olten_partially_closed	11	28	(None, 0)
olten_partially_closed	11	29	(None, 2)
olten_partially_closed	11	30	(None, 0)
olten_partially_closed	11	31	(None, 3)
olten_partially_closed	11	32	(None, 0)
olten_partially_closed	11	33	(None, 2)
olten_partially_closed	11	34	(None, 0)
olten_partially_closed	11	35	(None, 1)
olten_partially_closed	11	36	(None, 0)
olten_partially_closed	11	37	(None, 3)
olten_partially_closed	11	38	(None, 3)
olten_partially_closed	11	39	(None, 2)
olten_partially_closed	11	40	(None, 1)
olten_partially_closed	11	41	(None, 0)
olten_partially_closed	11	42	(None, 0)
olten_partially_closed	11	43	(None, 3)
olten_partially_closed	11	44	(None, 3)
olten_partially_closed	11	45	((19, 25), 3)
olten_partially_closed	11	46	(None, 3)
olten_partially_closed	11	47	(None, 3)
olten_partially_closed	11	48	((9, 24), 2)
olten_partially_closed	11	49	(None, 2)
olten_partially_closed	11	50	(None, 2)
olten_partially_closed	11	51	(None, 2)
olten_partially_closed	12	0	((33, 9), 3)
olten_partially_closed	12	1	(None, 2)
olten_partially_closed	12	2	(None, 2)
olten_partially_closed	12	3	(None, 0)
olten_partially_closed	12	4	(None, 0)
olten_partially_closed	12	5	(None, 2)
olten_partially_closed	12	6	(None, 2)
olten_partially_closed	12	7	(None, 2)
olten_partially_closed	12	8	(None, 2)
olten_partially_closed	12	9	(None, 0)
olten_partially_closed	12	10	(None, 3)
olten_partially_closed	12	11	(None, 2)
olten_partially_closed	12	12	(None, 0)
olten_partially_closed	12	13	(None, 0)
olten_partially_closed	12	14	(None, 3)
olten_partially_closed	12	15	(None, 0)
olten_partially_closed	12	16	(None, 1)
olten_partially_closed	12	17	(None, 3)
olten_partially_closed	12	18	(None, 2)
olten_partially_closed	12	19	(None, 0)
olten_partially_closed	12	20	(None, 2)
olten_partially_closed	12	21	(None, 0)
olten_partially_closed	12	22	(None, 0)
olten_partially_closed	12	23	(None, 0)
olten_partially_closed	12	24	(None, 2)
olten_partially_closed	12	25	(None, 0)
olten_partially_closed	12	26	(None, 3)
olten_partially_closed	12	27	(None, 3)
olten_partially_closed	12	28	(None, 0)
olten_partially_closed	12	29	(None, 2)
olten_partially_closed	12	30	(None, 0)
olten_partially_closed	12	31	(None, 3)
olten_partially_closed	12	32	(None, 0)
olten_partially_closed	12	33	(None, 2)
olten_partially_closed	12	34	(None, 0)
olten_partially_closed	12	35	(None, 1)
olten_partially_closed	12	36	(None, 0)
olten_partially_closed	12	37	(None, 3)
olten_partially_closed	12	38	(None, 3)
olten_partially_closed	12	39	(None, 2)
olten_partially_closed	12	40	(None, 1)
olten_partially_closed	12	41	(None, 0)
olten_partially_closed	12	42	(None, 0)
olten_partially_closed	12	43	(None, 3)
olten_partially_closed	12	44	(None, 3)
olten_partially_closed	12	45	((19, 24), 3)
olten_partially_closed	12	46	(None, 3)
olten_partially_closed	12	47	(None, 3)
olten_partially_closed	12	48	((10, 24), 2)
olten_partially_closed	12	49	(None, 2)
olten_partially_closed	12	50	(None, 2)
olten_partially_closed	12	51	(None, 2)
olten_partially_closed	13	0	((33, 9), 3)
olten_partially_closed	13	1	(None, 2)
olten_partially_closed	13	2	(None, 2)
olten_partially_closed	13	3	(None, 0)
olten_partially_closed	13	4	(None, 0)
olten_partially_closed	13	5	(None, 2)
olten_partially_closed	13	6	(None, 2)
olten_partially_closed	13	7	(None, 2)
olten_partially_closed	13	8	(None, 2)
olten_partially_closed	13	9	(None, 0)
olten_partially_closed	13	10	(None, 3)
olten_partially_closed	13	11	(None, 2)
olten_partially_closed	13	12	(None, 0)
olten_partially_closed	13	13	(None, 0)
olten_partially_closed	13	14	(None, 3)
olten_partially_closed	13	15	(None, 0)
olten_partially_closed	13	16	(None, 1)
olten_partially_closed	13	17	(None, 3)
olten_partially_closed	13	18	(None, 2)
olten_partially_closed	13	19	(None, 0)
olten_partially_closed	13	20	(None, 2)
olten_partially_closed	13	21	(None, 0)
olten_partially_closed	13	22	(None, 0)
olten_partially_closed	13	23	(None, 0)
olten_partially_closed	13	24	(None, 2)
olten_partially_closed	13	25	(None, 0)
olten_partially_closed	13	26	(None, 3)
olten_partially_closed	13	27	(None, 3)
olten_partially_closed	13	28	(None, 0)
olten_partially_closed	13	29	(None, 2)
olten_partially_closed	13	30	(None, 0)
olten_partially_closed	13	31	(None, 3)
olten_partially_closed	13	32	(None, 0)
olten_partially_closed	13	33	(None, 2)
olten_partially_closed	13	34	(None, 0)
olten_partially_closed	13	35	(None, 1)
olten_partially_closed	13	36	(None, 0)
olten_partially_closed	13	37	(None, 3)
olten_partially_closed	13	38	(None, 3)
olten_partially_closed	13	39	(None, 2)
olten_partially_closed	13	40	(None, 1)
olten_partially_closed	13	41	(None, 0)
olten_partially_closed	13	42	(None, 0)
olten_partially_closed	13	43	(None, 3)
olten_partially_closed	13	44	(None, 3)
olten_partially_closed	13	45	((19, 23), 3)
olten_partially_closed	13	46	(None, 3)
olten_partially_closed	13	47	(None, 3)
olten_partially_closed	13	48	((11, 24), 2)
olten_partially_closed	13	49	(None, 2)
olten_partially_closed	13	50	(None, 2)
olten_partially_closed	13	51	(None, 2)
olten_partially_closed	14	0	((32, 9), 0)
olten_partially_closed	14	1	(None, 2)
olten_partially_closed	14	2	(None, 2)
olten_partially_closed	14	3	(None, 0)
olten_partially_closed	14	4	(None, 0)
olten_partially_closed	14	5	(None, 2)
olten_partially_closed	14	6	(None, 2)
olten_partially_closed	14	7	(None, 2)
olten_partially_closed	14	8	(None, 2)
olten_partially_closed	14	9	(None, 0)
olten_partially_closed	14	10	(None, 3)
olten_partially_closed	14	11	(None, 2)
olten_partially_closed	14	12	(None, 0)
olten_partially_closed	14	13	(None, 0)
olten_partially_closed	14	14	(None, 3)
olten_partially_closed	14	15	(None, 0)
