env_time	agent_id	episode_id	position
3	13	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
3	14	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
4	0	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
4	1	a61843e8-b550-407b-9348-5029686cc967	(None, 3)
4	2	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
4	3	a61843e8-b550-407b-9348-5029686cc967	((9, 23), 1)
4	4	a61843e8-b550-407b-9348-5029686cc967	((9, 25), 1)
4	5	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
4	6	a61843e8-b550-407b-9348-5029686cc967	((9, 24), 1)
4	7	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
4	8	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
4	9	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
4	10	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
4	11	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
4	12	a61843e8-b550-407b-9348-5029686cc967	(None, 0)
4	13	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
4	14	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
5	0	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
5	1	a61843e8-b550-407b-9348-5029686cc967	(None, 3)
5	2	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
5	3	a61843e8-b550-407b-9348-5029686cc967	((9, 24), 1)
5	4	a61843e8-b550-407b-9348-5029686cc967	((9, 26), 1)
5	5	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
5	6	a61843e8-b550-407b-9348-5029686cc967	((9, 25), 1)
5	7	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
5	8	a61843e8-b550-407b-9348-5029686cc967	((9, 23), 1)
5	9	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
5	10	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
5	11	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
5	12	a61843e8-b550-407b-9348-5029686cc967	(None, 0)
5	13	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
5	14	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
6	0	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
6	1	a61843e8-b550-407b-9348-5029686cc967	(None, 3)
6	2	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
6	3	a61843e8-b550-407b-9348-5029686cc967	((9, 25), 1)
6	4	a61843e8-b550-407b-9348-5029686cc967	((9, 27), 1)
6	5	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
6	6	a61843e8-b550-407b-9348-5029686cc967	((9, 26), 1)
6	7	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
6	8	a61843e8-b550-407b-9348-5029686cc967	((9, 24), 1)
6	9	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
6	10	a61843e8-b550-407b-9348-5029686cc967	((9, 23), 1)
6	11	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
6	12	a61843e8-b550-407b-9348-5029686cc967	((24, 10), 0)
6	13	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
6	14	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
7	0	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
7	1	a61843e8-b550-407b-9348-5029686cc967	(None, 3)
7	2	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
7	3	a61843e8-b550-407b-9348-5029686cc967	((9, 26), 1)
7	4	a61843e8-b550-407b-9348-5029686cc967	((9, 28), 1)
7	5	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
7	6	a61843e8-b550-407b-9348-5029686cc967	((9, 27), 1)
7	7	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
7	8	a61843e8-b550-407b-9348-5029686cc967	((9, 25), 1)
7	9	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
7	10	a61843e8-b550-407b-9348-5029686cc967	((9, 24), 1)
7	11	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
7	12	a61843e8-b550-407b-9348-5029686cc967	((23, 10), 0)
7	13	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
7	14	a61843e8-b550-407b-9348-5029686cc967	((9, 23), 1)
8	0	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
8	1	a61843e8-b550-407b-9348-5029686cc967	(None, 3)
8	2	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
8	3	a61843e8-b550-407b-9348-5029686cc967	((9, 27), 1)
8	4	a61843e8-b550-407b-9348-5029686cc967	((10, 28), 2)
8	5	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
8	6	a61843e8-b550-407b-9348-5029686cc967	((9, 28), 1)
8	7	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
8	8	a61843e8-b550-407b-9348-5029686cc967	((9, 26), 1)
8	9	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
8	10	a61843e8-b550-407b-9348-5029686cc967	((9, 25), 1)
8	11	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
8	12	a61843e8-b550-407b-9348-5029686cc967	((22, 10), 0)
8	13	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
8	14	a61843e8-b550-407b-9348-5029686cc967	((9, 24), 1)
9	0	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
9	1	a61843e8-b550-407b-9348-5029686cc967	(None, 3)
9	2	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
9	3	a61843e8-b550-407b-9348-5029686cc967	((9, 28), 1)
9	4	a61843e8-b550-407b-9348-5029686cc967	((11, 28), 2)
9	5	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
9	6	a61843e8-b550-407b-9348-5029686cc967	((10, 28), 2)
9	7	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
9	8	a61843e8-b550-407b-9348-5029686cc967	((9, 27), 1)
9	9	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
9	10	a61843e8-b550-407b-9348-5029686cc967	((9, 26), 1)
9	11	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
9	12	a61843e8-b550-407b-9348-5029686cc967	((21, 10), 0)
9	13	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
9	14	a61843e8-b550-407b-9348-5029686cc967	((9, 25), 1)
10	0	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
10	1	a61843e8-b550-407b-9348-5029686cc967	(None, 3)
10	2	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
10	3	a61843e8-b550-407b-9348-5029686cc967	((10, 28), 2)
10	4	a61843e8-b550-407b-9348-5029686cc967	((12, 28), 2)
10	5	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
10	6	a61843e8-b550-407b-9348-5029686cc967	((11, 28), 2)
10	7	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
10	8	a61843e8-b550-407b-9348-5029686cc967	((9, 28), 1)
10	9	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
10	10	a61843e8-b550-407b-9348-5029686cc967	((9, 27), 1)
10	11	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
10	12	a61843e8-b550-407b-9348-5029686cc967	((20, 10), 0)
10	13	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
10	14	a61843e8-b550-407b-9348-5029686cc967	((9, 26), 1)
11	0	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
11	1	a61843e8-b550-407b-9348-5029686cc967	(None, 3)
11	2	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
11	3	a61843e8-b550-407b-9348-5029686cc967	((11, 28), 2)
11	4	a61843e8-b550-407b-9348-5029686cc967	((13, 28), 2)
11	5	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
11	6	a61843e8-b550-407b-9348-5029686cc967	((12, 28), 2)
11	7	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
11	8	a61843e8-b550-407b-9348-5029686cc967	((10, 28), 2)
11	9	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
11	10	a61843e8-b550-407b-9348-5029686cc967	((9, 28), 1)
11	11	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
11	12	a61843e8-b550-407b-9348-5029686cc967	((19, 10), 0)
11	13	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
11	14	a61843e8-b550-407b-9348-5029686cc967	((9, 27), 1)
12	0	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
12	1	a61843e8-b550-407b-9348-5029686cc967	(None, 3)
12	2	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
12	3	a61843e8-b550-407b-9348-5029686cc967	((12, 28), 2)
12	4	a61843e8-b550-407b-9348-5029686cc967	((14, 28), 2)
12	5	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
12	6	a61843e8-b550-407b-9348-5029686cc967	((13, 28), 2)
12	7	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
12	8	a61843e8-b550-407b-9348-5029686cc967	((11, 28), 2)
12	9	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
12	10	a61843e8-b550-407b-9348-5029686cc967	((10, 28), 2)
12	11	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
12	12	a61843e8-b550-407b-9348-5029686cc967	((18, 10), 0)
12	13	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
12	14	a61843e8-b550-407b-9348-5029686cc967	((9, 28), 1)
13	0	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
13	1	a61843e8-b550-407b-9348-5029686cc967	(None, 3)
13	2	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
13	3	a61843e8-b550-407b-9348-5029686cc967	((13, 28), 2)
13	4	a61843e8-b550-407b-9348-5029686cc967	((15, 28), 2)
13	5	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
13	6	a61843e8-b550-407b-9348-5029686cc967	((14, 28), 2)
13	7	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
13	8	a61843e8-b550-407b-9348-5029686cc967	((12, 28), 2)
13	9	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
13	10	a61843e8-b550-407b-9348-5029686cc967	((11, 28), 2)
13	11	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
13	12	a61843e8-b550-407b-9348-5029686cc967	((17, 10), 0)
13	13	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
13	14	a61843e8-b550-407b-9348-5029686cc967	((10, 28), 2)
14	0	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
14	1	a61843e8-b550-407b-9348-5029686cc967	(None, 3)
14	2	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
14	3	a61843e8-b550-407b-9348-5029686cc967	((14, 28), 2)
14	4	a61843e8-b550-407b-9348-5029686cc967	((15, 27), 3)
14	5	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
14	6	a61843e8-b550-407b-9348-5029686cc967	((15, 28), 2)
14	7	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
14	8	a61843e8-b550-407b-9348-5029686cc967	((13, 28), 2)
14	9	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
14	10	a61843e8-b550-407b-9348-5029686cc967	((12, 28), 2)
14	11	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
14	12	a61843e8-b550-407b-9348-5029686cc967	((16, 10), 0)
14	13	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
14	14	a61843e8-b550-407b-9348-5029686cc967	((11, 28), 2)
15	0	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
15	1	a61843e8-b550-407b-9348-5029686cc967	(None, 3)
15	2	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
15	3	a61843e8-b550-407b-9348-5029686cc967	((15, 28), 2)
15	4	a61843e8-b550-407b-9348-5029686cc967	((15, 26), 3)
15	5	a61843e8-b550-407b-9348-5029686cc967	((9, 7), 1)
15	6	a61843e8-b550-407b-9348-5029686cc967	((15, 27), 3)
15	7	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
15	8	a61843e8-b550-407b-9348-5029686cc967	((14, 28), 2)
15	9	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
15	10	a61843e8-b550-407b-9348-5029686cc967	((13, 28), 2)
15	11	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
15	12	a61843e8-b550-407b-9348-5029686cc967	((15, 10), 0)
15	13	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
15	14	a61843e8-b550-407b-9348-5029686cc967	((12, 28), 2)
16	0	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
16	1	a61843e8-b550-407b-9348-5029686cc967	(None, 3)
16	2	a61843e8-b550-407b-9348-5029686cc967	((9, 7), 1)
16	3	a61843e8-b550-407b-9348-5029686cc967	((15, 27), 3)
16	4	a61843e8-b550-407b-9348-5029686cc967	((15, 25), 3)
16	5	a61843e8-b550-407b-9348-5029686cc967	((9, 8), 1)
16	6	a61843e8-b550-407b-9348-5029686cc967	((15, 26), 3)
16	7	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
16	8	a61843e8-b550-407b-9348-5029686cc967	((15, 28), 2)
16	9	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
16	10	a61843e8-b550-407b-9348-5029686cc967	((14, 28), 2)
16	11	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
16	12	a61843e8-b550-407b-9348-5029686cc967	((14, 10), 0)
16	13	a61843e8-b550-407b-9348-5029686cc967	((9, 23), 1)
16	14	a61843e8-b550-407b-9348-5029686cc967	((13, 28), 2)
17	0	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
17	1	a61843e8-b550-407b-9348-5029686cc967	(None, 3)
17	2	a61843e8-b550-407b-9348-5029686cc967	((9, 8), 1)
17	3	a61843e8-b550-407b-9348-5029686cc967	((15, 26), 3)
17	4	a61843e8-b550-407b-9348-5029686cc967	((15, 24), 3)
17	5	a61843e8-b550-407b-9348-5029686cc967	((9, 9), 1)
17	6	a61843e8-b550-407b-9348-5029686cc967	((15, 25), 3)
17	7	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
17	8	a61843e8-b550-407b-9348-5029686cc967	((15, 27), 3)
17	9	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
17	10	a61843e8-b550-407b-9348-5029686cc967	((15, 28), 2)
17	11	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
17	12	a61843e8-b550-407b-9348-5029686cc967	((14, 9), 3)
17	13	a61843e8-b550-407b-9348-5029686cc967	((9, 24), 1)
17	14	a61843e8-b550-407b-9348-5029686cc967	((14, 28), 2)
18	0	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
18	1	a61843e8-b550-407b-9348-5029686cc967	(None, 3)
18	2	a61843e8-b550-407b-9348-5029686cc967	((9, 9), 1)
18	3	a61843e8-b550-407b-9348-5029686cc967	((15, 25), 3)
18	4	a61843e8-b550-407b-9348-5029686cc967	((15, 23), 3)
18	5	a61843e8-b550-407b-9348-5029686cc967	((9, 10), 1)
18	6	a61843e8-b550-407b-9348-5029686cc967	((15, 24), 3)
18	7	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
18	8	a61843e8-b550-407b-9348-5029686cc967	((15, 26), 3)
18	9	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
18	10	a61843e8-b550-407b-9348-5029686cc967	((15, 27), 3)
18	11	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
18	12	a61843e8-b550-407b-9348-5029686cc967	((14, 8), 3)
18	13	a61843e8-b550-407b-9348-5029686cc967	((9, 25), 1)
18	14	a61843e8-b550-407b-9348-5029686cc967	((15, 28), 2)
19	0	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
19	1	a61843e8-b550-407b-9348-5029686cc967	(None, 3)
19	2	a61843e8-b550-407b-9348-5029686cc967	((9, 10), 1)
19	3	a61843e8-b550-407b-9348-5029686cc967	((15, 24), 3)
19	4	a61843e8-b550-407b-9348-5029686cc967	((15, 22), 3)
19	5	a61843e8-b550-407b-9348-5029686cc967	((9, 11), 1)
19	6	a61843e8-b550-407b-9348-5029686cc967	((15, 23), 3)
19	7	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
19	8	a61843e8-b550-407b-9348-5029686cc967	((15, 25), 3)
19	9	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
19	10	a61843e8-b550-407b-9348-5029686cc967	((15, 26), 3)
19	11	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
19	12	a61843e8-b550-407b-9348-5029686cc967	((14, 7), 3)
19	13	a61843e8-b550-407b-9348-5029686cc967	((9, 26), 1)
19	14	a61843e8-b550-407b-9348-5029686cc967	((15, 27), 3)
20	0	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
20	1	a61843e8-b550-407b-9348-5029686cc967	(None, 3)
20	2	a61843e8-b550-407b-9348-5029686cc967	((9, 11), 1)
20	3	a61843e8-b550-407b-9348-5029686cc967	((15, 23), 3)
20	4	a61843e8-b550-407b-9348-5029686cc967	((15, 21), 3)
20	5	a61843e8-b550-407b-9348-5029686cc967	((9, 12), 1)
20	6	a61843e8-b550-407b-9348-5029686cc967	((15, 22), 3)
20	7	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
20	8	a61843e8-b550-407b-9348-5029686cc967	((15, 24), 3)
20	9	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
20	10	a61843e8-b550-407b-9348-5029686cc967	((15, 25), 3)
20	11	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
20	12	a61843e8-b550-407b-9348-5029686cc967	((14, 6), 3)
20	13	a61843e8-b550-407b-9348-5029686cc967	((9, 27), 1)
20	14	a61843e8-b550-407b-9348-5029686cc967	((15, 26), 3)
21	0	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
21	1	a61843e8-b550-407b-9348-5029686cc967	(None, 3)
21	2	a61843e8-b550-407b-9348-5029686cc967	((9, 12), 1)
21	3	a61843e8-b550-407b-9348-5029686cc967	((15, 22), 3)
21	4	a61843e8-b550-407b-9348-5029686cc967	((15, 20), 3)
21	5	a61843e8-b550-407b-9348-5029686cc967	((9, 13), 1)
21	6	a61843e8-b550-407b-9348-5029686cc967	((15, 21), 3)
21	7	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
21	8	a61843e8-b550-407b-9348-5029686cc967	((15, 23), 3)
21	9	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
21	10	a61843e8-b550-407b-9348-5029686cc967	((15, 24), 3)
21	11	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
21	12	a61843e8-b550-407b-9348-5029686cc967	((14, 5), 3)
21	13	a61843e8-b550-407b-9348-5029686cc967	((9, 28), 1)
21	14	a61843e8-b550-407b-9348-5029686cc967	((15, 25), 3)
22	0	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
22	1	a61843e8-b550-407b-9348-5029686cc967	(None, 3)
22	2	a61843e8-b550-407b-9348-5029686cc967	((9, 13), 1)
22	3	a61843e8-b550-407b-9348-5029686cc967	((15, 21), 3)
22	4	a61843e8-b550-407b-9348-5029686cc967	((15, 19), 3)
22	5	a61843e8-b550-407b-9348-5029686cc967	((9, 14), 1)
22	6	a61843e8-b550-407b-9348-5029686cc967	((15, 20), 3)
22	7	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
22	8	a61843e8-b550-407b-9348-5029686cc967	((15, 22), 3)
22	9	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
22	10	a61843e8-b550-407b-9348-5029686cc967	((15, 23), 3)
22	11	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
22	12	a61843e8-b550-407b-9348-5029686cc967	((14, 4), 3)
22	13	a61843e8-b550-407b-9348-5029686cc967	((10, 28), 2)
22	14	a61843e8-b550-407b-9348-5029686cc967	((15, 24), 3)
23	0	a61843e8-b550-407b-9348-5029686cc967	((9, 7), 1)
23	1	a61843e8-b550-407b-9348-5029686cc967	(None, 3)
23	2	a61843e8-b550-407b-9348-5029686cc967	((9, 14), 1)
23	3	a61843e8-b550-407b-9348-5029686cc967	((15, 20), 3)
23	4	a61843e8-b550-407b-9348-5029686cc967	((15, 18), 3)
23	5	a61843e8-b550-407b-9348-5029686cc967	((9, 15), 1)
23	6	a61843e8-b550-407b-9348-5029686cc967	((15, 19), 3)
23	7	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
23	8	a61843e8-b550-407b-9348-5029686cc967	((15, 21), 3)
23	9	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
23	10	a61843e8-b550-407b-9348-5029686cc967	((15, 22), 3)
23	11	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
23	12	a61843e8-b550-407b-9348-5029686cc967	((14, 3), 3)
23	13	a61843e8-b550-407b-9348-5029686cc967	((11, 28), 2)
23	14	a61843e8-b550-407b-9348-5029686cc967	((15, 23), 3)
24	0	a61843e8-b550-407b-9348-5029686cc967	((9, 8), 1)
24	1	a61843e8-b550-407b-9348-5029686cc967	(None, 3)
24	2	a61843e8-b550-407b-9348-5029686cc967	((9, 15), 1)
24	3	a61843e8-b550-407b-9348-5029686cc967	((15, 19), 3)
24	4	a61843e8-b550-407b-9348-5029686cc967	((15, 17), 3)
24	5	a61843e8-b550-407b-9348-5029686cc967	((9, 16), 1)
24	6	a61843e8-b550-407b-9348-5029686cc967	((15, 18), 3)
24	7	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
24	8	a61843e8-b550-407b-9348-5029686cc967	((15, 20), 3)
24	9	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
24	10	a61843e8-b550-407b-9348-5029686cc967	((15, 21), 3)
24	11	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
24	12	a61843e8-b550-407b-9348-5029686cc967	((14, 2), 3)
24	13	a61843e8-b550-407b-9348-5029686cc967	((12, 28), 2)
24	14	a61843e8-b550-407b-9348-5029686cc967	((15, 22), 3)
25	0	a61843e8-b550-407b-9348-5029686cc967	((9, 9), 1)
25	1	a61843e8-b550-407b-9348-5029686cc967	((9, 23), 3)
25	2	a61843e8-b550-407b-9348-5029686cc967	((9, 16), 1)
25	3	a61843e8-b550-407b-9348-5029686cc967	((15, 18), 3)
25	4	a61843e8-b550-407b-9348-5029686cc967	((15, 16), 3)
25	5	a61843e8-b550-407b-9348-5029686cc967	((9, 17), 1)
25	6	a61843e8-b550-407b-9348-5029686cc967	((15, 17), 3)
25	7	a61843e8-b550-407b-9348-5029686cc967	((9, 7), 1)
25	8	a61843e8-b550-407b-9348-5029686cc967	((15, 19), 3)
25	9	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
25	10	a61843e8-b550-407b-9348-5029686cc967	((15, 20), 3)
25	11	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
25	12	a61843e8-b550-407b-9348-5029686cc967	((13, 2), 0)
25	13	a61843e8-b550-407b-9348-5029686cc967	((13, 28), 2)
25	14	a61843e8-b550-407b-9348-5029686cc967	((15, 21), 3)
26	0	a61843e8-b550-407b-9348-5029686cc967	((9, 10), 1)
26	1	a61843e8-b550-407b-9348-5029686cc967	((9, 22), 3)
26	2	a61843e8-b550-407b-9348-5029686cc967	((9, 17), 1)
26	3	a61843e8-b550-407b-9348-5029686cc967	((15, 17), 3)
26	4	a61843e8-b550-407b-9348-5029686cc967	((16, 16), 2)
26	5	a61843e8-b550-407b-9348-5029686cc967	((9, 18), 1)
26	6	a61843e8-b550-407b-9348-5029686cc967	((15, 16), 3)
26	7	a61843e8-b550-407b-9348-5029686cc967	((9, 8), 1)
26	8	a61843e8-b550-407b-9348-5029686cc967	((15, 18), 3)
26	9	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
26	10	a61843e8-b550-407b-9348-5029686cc967	((15, 19), 3)
26	11	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
26	12	a61843e8-b550-407b-9348-5029686cc967	((12, 2), 0)
26	13	a61843e8-b550-407b-9348-5029686cc967	((14, 28), 2)
26	14	a61843e8-b550-407b-9348-5029686cc967	((15, 20), 3)
27	0	a61843e8-b550-407b-9348-5029686cc967	((9, 11), 1)
27	1	a61843e8-b550-407b-9348-5029686cc967	((9, 21), 3)
27	2	a61843e8-b550-407b-9348-5029686cc967	((9, 18), 1)
27	3	a61843e8-b550-407b-9348-5029686cc967	((15, 16), 3)
27	4	a61843e8-b550-407b-9348-5029686cc967	((17, 16), 2)
27	5	a61843e8-b550-407b-9348-5029686cc967	((9, 19), 1)
27	6	a61843e8-b550-407b-9348-5029686cc967	((16, 16), 2)
27	7	a61843e8-b550-407b-9348-5029686cc967	((9, 9), 1)
27	8	a61843e8-b550-407b-9348-5029686cc967	((15, 17), 3)
27	9	a61843e8-b550-407b-9348-5029686cc967	((9, 7), 1)
27	10	a61843e8-b550-407b-9348-5029686cc967	((15, 18), 3)
27	11	a61843e8-b550-407b-9348-5029686cc967	(None, 1)
27	12	a61843e8-b550-407b-9348-5029686cc967	((11, 2), 0)
27	13	a61843e8-b550-407b-9348-5029686cc967	((15, 28), 2)
